Data File Name,2100 expert_DNA 12000_DE13806110_2016-10-04_12-15-01.xad
90.85,20.77511
90.9,17.89676
90.95,15.62699
91,14.06671
91.05,12.67641
91.1,11.27957
91.15,10.01593
91.2,8.538585
91.25,7.80573
91.3,7.291717
91.35,6.289463
91.4,4.66676
91.45,3.154047
91.5,2.378736
91.55,1.812562
91.6,1.173414
91.65,0.8880457
91.7,1.072153
91.75,1.292231
91.8,1.201475
91.85,0.7353355
91.9,-0.1387286
91.95,-1.021557
92,-1.688012
92.05,-1.467673
92.1,-0.8314846
92.15,-0.2447779
92.2,-0.2291092
92.25,-0.8661923
92.3,-1.677143
92.35,-2.150844
92.4,-1.965156
92.45,-1.395618
92.5,-0.9786733
92.55,-0.8186842
92.6,-0.8091878
92.65,-0.8469042
92.7,-1.132668
92.75,-1.624001
92.8,-1.794255
92.85,-1.944368
92.9,-2.057329
92.95,-2.143489
93,-1.941154
93.05,-1.510643
93.1,-1.300959
93.15,-1.530014
93.2,-1.955284
93.25,-2.322338
93.3,-2.507645
93.35,-2.343149
93.4,-2.218757
93.45,-1.88737
93.5,-1.51751
93.55,-1.56573
93.6,-1.943035
93.65,-2.385707
93.7,-2.500435
93.75,-2.248031
93.8,-2.046509
93.85,-2.03645
93.9,-1.948
93.95,-1.994886
94,-2.391309
94.05,-2.99927
94.1,-2.964286
94.15,-2.22858
94.2,-1.790412
94.25,-1.69333
94.3,-1.580158
94.35,-1.628881
94.4,-1.939546
94.45,-2.379398
94.5,-2.64421
94.55,-2.664339
94.6,-2.781049
94.65,-2.940771
94.7,-2.851934
94.75,-2.63684
94.8,-2.455472
94.85,-2.351216
94.9,-2.383658
94.95,-2.527803
95,-2.747507
95.05,-2.96046
95.1,-2.966353
95.15,-2.737577
95.2,-2.53519
95.25,-2.516142
95.3,-2.497595
95.35,-2.477489
95.4,-2.360879
95.45,-2.297276
95.5,-2.172379
95.55,-2.066563
95.6,-2.178146
95.65,-2.34253
95.7,-2.39151
95.75,-2.395971
95.8,-2.258916
95.85,-2.142741
95.9,-2.295999
95.95,-2.52322
96,-2.813684
96.05,-2.851192
96.1,-2.646065
96.15,-2.612617
96.2,-2.585233
96.25,-2.576117
96.3,-2.857866
96.35,-3.081253
96.4,-3.245484
96.45,-3.301849
96.5,-3.262138
96.55,-3.247233
96.6,-3.266331
96.65,-3.242965
96.7,-3.182852
96.75,-3.125072
96.8,-3.062567
96.85,-2.963708
96.9,-2.832663
96.95,-2.731648
97,-2.450827
97.05,-2.3026
97.1,-2.292533
97.15,-2.32214
97.2,-2.393521
97.25,-2.530937
97.3,-2.700427
97.35,-2.809733
97.4,-2.838714
97.45,-2.867083
97.5,-3.104121
97.55,-3.069257
97.6,-2.966666
97.65,-2.890231
97.7,-2.820042
97.75,-2.773404
97.8,-2.737236
97.85,-2.761889
97.9,-2.843466
97.95,-2.88466
98,-2.888186
98.05,-2.882264
98.1,-2.774656
98.15,-2.782813
98.2,-2.858057
98.25,-2.941926
98.3,-3.027443
98.35,-3.171371
98.4,-3.210916
98.45,-3.13921
98.5,-3.052527
98.55,-2.938697
98.6,-2.75303
98.65,-2.616495
98.7,-2.597303
98.75,-2.326055
98.8,-2.191006
98.85,-2.171485
98.9,-2.356033
98.95,-2.655482
99,-2.847364
 
Alignment,On
